Unnamed: 0,x,y,area,pixelValue,height,heights
413,3435,3497,1070.5,150,10.36890196078411,tensor([[10.2462]])
414,1648,3489,994.5,146,10.2533333333331,tensor([[10.2496]])
415,1648,3489,990.5,146,10.36890196078411,tensor([[10.2498]])
416,3773,3496,1335,147,10.17078431372511,tensor([[10.2342]])
417,3773,3496,1328,147,10.1542745098036,tensor([[10.2345]])
418,423,3488,815.5,152,10.30286274509808,tensor([[10.2577]])
419,423,3488,812,152,10.38541176470562,tensor([[10.2579]])
420,3393,3484,975,147,10.20380392156858,tensor([[10.2505]])
421,3393,3484,970,147,10.3358823529411,tensor([[10.2507]])
422,1977,3493,1223.5,123,9.510392156862965,tensor([[10.2393]])
423,1977,3493,1217.5,123,10.00568627450957,tensor([[10.2395]])
424,3677,3475,1262,123,8.998588235293937,tensor([[10.2375]])
425,3677,3475,1257.5,123,9.477372549019492,tensor([[10.2377]])
426,3167,3472,833.5,150,9.89011764705856,tensor([[10.2569]])
427,3167,3472,831,150,10.38541176470562,tensor([[10.2570]])
428,1342,3469,765.5,147,10.31937254901959,tensor([[10.2600]])
429,1342,3469,761,147,10.23682352941159,tensor([[10.2602]])
430,1828,3460,746,144,10.23682352941159,tensor([[10.2608]])
431,1828,3460,743,144,10.22031372549009,tensor([[10.2610]])
432,2809,3451,715.5,146,10.26984313725507,tensor([[10.2622]])
433,2809,3451,714,146,10.30286274509808,tensor([[10.2623]])
434,2302,3459,808,151,10.2533333333331,tensor([[10.2580]])
435,2302,3459,803.5,151,10.45145098039211,tensor([[10.2582]])
436,2193,3461,669,149,10.28635294117612,tensor([[10.2643]])
437,2193,3461,667,149,9.873607843137052,tensor([[10.2644]])
438,107,3454,786.5,148,10.30286274509808,tensor([[10.2590]])
439,107,3454,783,148,10.1542745098036,tensor([[10.2592]])
440,2591,3450,1158,153,10.20380392156858,tensor([[10.2422]])
441,2591,3450,1155,153,10.3358823529411,tensor([[10.2424]])
442,2647,3435,840.5,148,10.18729411764707,tensor([[10.2566]])
443,2647,3435,837.5,148,9.873607843137052,tensor([[10.2567]])
444,2480,3446,1474.5,148,10.18729411764707,tensor([[10.2279]])
445,2480,3446,1467,148,10.20380392156858,tensor([[10.2283]])
446,1629,3441,950.5,150,9.956156862744592,tensor([[10.2516]])
447,1629,3441,944.5,150,10.40192156862759,tensor([[10.2519]])
448,3686,3425,1361,150,10.35239215686261,tensor([[10.2331]])
449,3686,3425,1357,150,10.46796078431362,tensor([[10.2332]])
450,427,3416,689,150,10.35239215686261,tensor([[10.2634]])
451,427,3416,686,150,10.31937254901959,tensor([[10.2635]])
452,3337,3414,821,149,10.28635294117612,tensor([[10.2574]])
453,3337,3414,819,149,10.17078431372511,tensor([[10.2575]])
454,3902,3409,703,149,10.31937254901959,tensor([[10.2628]])
455,3902,3409,698,149,10.30286274509808,tensor([[10.2630]])
456,3786,3410,778.5,150,10.3358823529411,tensor([[10.2594]])
457,3786,3410,775,150,10.38541176470562,tensor([[10.2595]])
458,29,3410,808.5,146,10.31937254901959,tensor([[10.2580]])
459,29,3410,804.5,146,10.22031372549009,tensor([[10.2582]])
460,2934,3393,710.5,146,10.30286274509808,tensor([[10.2624]])
461,2934,3393,708.5,146,10.23682352941159,tensor([[10.2625]])
462,1878,3399,1198,147,10.23682352941159,tensor([[10.2404]])
463,1878,3399,1193.5,147,10.17078431372511,tensor([[10.2406]])
464,2724,3402,1572,123,9.725019607843478,tensor([[10.2235]])
465,2724,3402,1563,123,10.10474509803907,tensor([[10.2239]])
466,100,3388,1093,152,9.873607843137052,tensor([[10.2452]])
467,100,3388,1090,152,10.30286274509808,tensor([[10.2453]])
468,2982,3389,1500.5,123,8.982078431372429,tensor([[10.2268]])
469,2982,3389,1493.5,123,9.295764705882448,tensor([[10.2271]])
470,515,3371,888.5,151,10.22031372549009,tensor([[10.2544]])
471,515,3371,886.5,151,9.857098039215543,tensor([[10.2545]])
472,1775,3375,857,145,9.774549019608004,tensor([[10.2558]])
473,1775,3375,853.5,145,9.725019607843478,tensor([[10.2560]])
474,306,3373,1116.5,150,10.12125490196058,tensor([[10.2441]])
475,306,3373,1111,150,10.07172549019606,tensor([[10.2443]])
476,2379,3365,672,152,10.4349411764706,tensor([[10.2642]])
477,2379,3365,668,152,9.89011764705856,tensor([[10.2644]])
478,3441,3366,1315.5,149,10.48447058823513,tensor([[10.2351]])
479,3441,3366,1308.5,149,9.36180392156848,tensor([[10.2354]])
480,2004,3347,784,146,10.20380392156858,tensor([[10.2591]])
481,2004,3347,779.5,146,10.17078431372511,tensor([[10.2593]])
482,1880,3340,891.5,147,9.857098039215543,tensor([[10.2543]])
483,1880,3340,886.5,147,9.857098039215543,tensor([[10.2545]])
484,2694,3324,1036,156,10.48447058823513,tensor([[10.2477]])
485,2694,3324,1032,156,10.50098039215663,tensor([[10.2479]])
486,1278,3329,678.5,145,10.23682352941159,tensor([[10.2639]])
487,1278,3329,675.5,145,10.35239215686261,tensor([[10.2640]])
488,378,3341,1428,146,9.658980392156536,tensor([[10.2300]])
489,378,3341,1421.5,146,9.708509803921515,tensor([[10.2303]])
490,2158,3310,798.5,123,9.36180392156848,tensor([[10.2585]])
491,2158,3310,794.5,123,9.444352941176476,tensor([[10.2586]])
492,1758,3320,977.5,148,10.30286274509808,tensor([[10.2504]])
493,1758,3320,973.5,148,10.22031372549009,tensor([[10.2506]])
494,3871,3317,1182.5,151,10.2533333333331,tensor([[10.2411]])
495,3871,3317,1179.5,151,10.2533333333331,tensor([[10.2413]])
496,3236,3312,1116.5,145,10.12125490196058,tensor([[10.2441]])
497,3236,3312,1111.5,145,10.12125490196058,tensor([[10.2443]])
498,3127,3318,2025,123,9.394823529411497,tensor([[10.2031]])
499,3127,3318,2015,123,9.840588235294035,tensor([[10.2035]])
500,1684,3319,2750,154,10.17078431372511,tensor([[10.1703]])
501,1684,3319,2740,154,10.17078431372511,tensor([[10.1708]])
502,2930,3311,923,147,9.791058823529513,tensor([[10.2528]])
503,2930,3311,917,147,9.741529411764532,tensor([[10.2531]])
504,1941,3314,1499,146,9.725019607843478,tensor([[10.2268]])
505,1941,3314,1493,146,9.295764705882448,tensor([[10.2271]])
506,175,3291,1302.5,152,9.939647058823541,tensor([[10.2357]])
507,175,3291,1298.5,152,10.35239215686261,tensor([[10.2359]])
508,1567,3278,876,148,10.17078431372511,tensor([[10.2550]])
509,1567,3278,872.5,148,10.18729411764707,tensor([[10.2551]])
510,295,3280,754.5,148,10.20380392156858,tensor([[10.2604]])
511,295,3280,752,148,10.2533333333331,tensor([[10.2606]])
512,2566,3276,1051.5,150,9.89011764705856,tensor([[10.2470]])
513,2566,3276,1047,150,10.48447058823513,tensor([[10.2472]])
514,2691,3264,737.5,123,9.906627450980068,tensor([[10.2612]])
515,2691,3264,733.5,123,9.774549019608004,tensor([[10.2614]])
516,3621,3258,748.5,151,10.2533333333331,tensor([[10.2607]])
517,3621,3257,745.5,151,10.23682352941159,tensor([[10.2609]])
518,2490,3270,1543,147,10.12125490196058,tensor([[10.2248]])
519,2490,3270,1537,147,10.17078431372511,tensor([[10.2251]])
520,2127,3267,909,149,10.2533333333331,tensor([[10.2535]])
521,2127,3267,906,149,9.807568627451021,tensor([[10.2536]])
522,3050,3256,913,123,9.378313725489988,tensor([[10.2533]])
523,3050,3256,906.5,123,9.807568627451021,tensor([[10.2536]])
524,3334,3249,1380,150,10.3358823529411,tensor([[10.2322]])
525,3334,3249,1374.5,150,10.36890196078411,tensor([[10.2324]])
526,231,3243,947.5,149,10.41843137254909,tensor([[10.2517]])
527,231,3243,944.5,149,10.40192156862759,tensor([[10.2519]])
528,3249,3252,1169.5,147,10.18729411764707,tensor([[10.2417]])
529,3249,3252,1166,147,10.53399999999965,tensor([[10.2419]])
530,1044,3232,779,148,10.18729411764707,tensor([[10.2593]])
531,1044,3232,776.5,148,10.20380392156858,tensor([[10.2595]])
532,724,3245,945.5,123,9.906627450980068,tensor([[10.2518]])
533,724,3245,940.5,123,9.411333333333005,tensor([[10.2520]])
534,3687,3239,1657.5,148,10.28635294117612,tensor([[10.2197]])
535,3687,3239,1652,148,10.23682352941159,tensor([[10.2199]])
536,2079,3226,709.5,148,10.20380392156858,tensor([[10.2625]])
537,2079,3226,705.5,148,10.31937254901959,tensor([[10.2627]])
538,1714,3232,1347.5,153,9.972666666666557,tensor([[10.2337]])
539,1714,3232,1344,153,10.35239215686261,tensor([[10.2338]])
540,1623,3230,734,149,9.873607843137052,tensor([[10.2614]])
541,1623,3230,729.5,149,10.28635294117612,tensor([[10.2616]])
542,3091,3223,902,149,10.28635294117612,tensor([[10.2538]])
543,3091,3223,899.5,149,10.31937254901959,tensor([[10.2539]])
544,1548,3227,750.5,148,10.23682352941159,tensor([[10.2606]])
545,1548,3227,746,148,10.23682352941159,tensor([[10.2608]])
546,2399,3228,1180.5,150,10.2533333333331,tensor([[10.2412]])
547,2399,3228,1176,150,10.13776470588209,tensor([[10.2414]])
548,279,3220,811,144,10.20380392156858,tensor([[10.2579]])
549,279,3220,806.5,144,10.22031372549009,tensor([[10.2581]])
550,4209,3219,736,150,10.22031372549009,tensor([[10.2613]])
551,4209,3219,734.5,150,10.45145098039211,tensor([[10.2614]])
552,2781,3208,682,149,10.26984313725507,tensor([[10.2637]])
553,2781,3208,679.5,149,10.28635294117612,tensor([[10.2638]])
554,1974,3255,3565.5,144,10.03870588235304,tensor([[10.1335]])
555,1974,3255,3553.5,144,10.03870588235304,tensor([[10.1340]])
556,829,3209,842,148,10.38541176470562,tensor([[10.2565]])
557,829,3209,838.5,148,10.20380392156858,tensor([[10.2567]])
558,3441,3194,916.5,123,9.725019607843478,tensor([[10.2531]])
559,3441,3194,912,123,9.394823529411497,tensor([[10.2533]])
560,2941,3206,1257,151,9.923137254901576,tensor([[10.2378]])
561,2941,3206,1252,151,10.3358823529411,tensor([[10.2380]])
562,3042,3183,827.5,123,9.906627450980068,tensor([[10.2572]])
563,3042,3183,823,123,9.873607843137052,tensor([[10.2574]])
564,2584,3185,700,151,10.40192156862759,tensor([[10.2629]])
565,2584,3185,697,151,10.30286274509808,tensor([[10.2630]])
566,3822,3186,1283.5,147,10.1542745098036,tensor([[10.2366]])
567,3822,3186,1277.5,147,10.17078431372511,tensor([[10.2368]])
568,2688,3178,980,155,10.31937254901959,tensor([[10.2503]])
569,2688,3178,976.5,155,10.36890196078411,tensor([[10.2504]])
570,3699,3180,1480.5,149,10.30286274509808,tensor([[10.2277]])
571,3699,3180,1477,149,10.20380392156858,tensor([[10.2278]])
572,1957,3164,732,151,10.18729411764707,tensor([[10.2615]])
573,1957,3164,730,151,10.38541176470562,tensor([[10.2616]])
574,2735,3160,669.5,148,10.20380392156858,tensor([[10.2643]])
575,2658,3152,772.5,147,10.10474509803907,tensor([[10.2596]])
576,2658,3152,767.5,147,10.38541176470562,tensor([[10.2599]])
577,4063,3163,1353.5,123,9.857098039215543,tensor([[10.2334]])
578,4063,3163,1348.5,123,9.972666666666557,tensor([[10.2336]])
579,528,3148,1090.5,151,10.36890196078411,tensor([[10.2453]])
580,528,3148,1086,151,10.31937254901959,tensor([[10.2455]])
581,3184,3171,2534,147,9.824078431372527,tensor([[10.1801]])
582,3184,3171,2524,147,9.807568627451021,tensor([[10.1805]])
583,3741,3134,765.5,149,10.31937254901959,tensor([[10.2600]])
584,3741,3134,761.5,149,10.23682352941159,tensor([[10.2601]])
585,3327,3146,1617,146,9.791058823529513,tensor([[10.2215]])
586,3327,3146,1610,146,9.873607843137052,tensor([[10.2218]])
587,1929,3148,2222,147,10.26984313725507,tensor([[10.1942]])
588,1929,3148,2215,147,10.2533333333331,tensor([[10.1945]])
589,2423,3134,1583,149,10.22031372549009,tensor([[10.2230]])
590,2423,3134,1578,149,10.1542745098036,tensor([[10.2233]])
591,2332,3123,821,148,10.28635294117612,tensor([[10.2574]])
592,2332,3123,818.5,148,10.18729411764707,tensor([[10.2576]])
593,4006,3117,820,151,10.31937254901959,tensor([[10.2575]])
594,4006,3117,817,151,10.36890196078411,tensor([[10.2576]])
595,3630,3126,1270,123,9.824078431372527,tensor([[10.2372]])
596,3630,3126,1263.5,123,9.444352941176476,tensor([[10.2375]])
597,2168,3138,3051.5,123,8.552823529411853,tensor([[10.1567]])
598,2168,3138,3046.5,123,8.552823529411853,tensor([[10.1569]])
599,1496,3119,1204.5,151,10.36890196078411,tensor([[10.2401]])
600,1496,3119,1198.5,151,10.2533333333331,tensor([[10.2404]])
601,2097,3105,837.5,153,9.873607843137052,tensor([[10.2567]])
602,2097,3104,834.5,153,10.36890196078411,tensor([[10.2568]])
603,94,3113,1070.5,148,10.36890196078411,tensor([[10.2462]])
604,94,3113,1067,148,10.2533333333331,tensor([[10.2463]])
605,2794,3116,836.5,123,9.873607843137052,tensor([[10.2567]])
606,2794,3116,832.5,123,9.444352941176476,tensor([[10.2569]])
607,2285,3109,1527.5,148,10.30286274509808,tensor([[10.2255]])
608,2285,3109,1521,148,10.31937254901959,tensor([[10.2258]])
609,228,3106,1059.5,148,10.3358823529411,tensor([[10.2467]])
610,228,3106,1056.5,148,10.36890196078411,tensor([[10.2468]])
611,3913,3091,680.5,150,10.38541176470562,tensor([[10.2638]])
612,3913,3091,676.5,150,10.38541176470562,tensor([[10.2640]])
613,3879,3087,681.5,147,10.1542745098036,tensor([[10.2637]])
614,3880,3087,678.5,147,10.23682352941159,tensor([[10.2639]])
615,2052,3094,1026.5,147,10.20380392156858,tensor([[10.2482]])
616,2052,3094,1021.5,147,10.17078431372511,tensor([[10.2484]])
617,2847,3082,690,152,10.31937254901959,tensor([[10.2634]])
618,2847,3082,688,152,10.36890196078411,tensor([[10.2635]])
619,1166,3089,790,149,9.873607843137052,tensor([[10.2588]])
620,1166,3089,785,149,10.4349411764706,tensor([[10.2591]])
621,133,3083,756,146,10.28635294117612,tensor([[10.2604]])
622,133,3083,753,146,10.20380392156858,tensor([[10.2605]])
623,357,3080,759,149,10.17078431372511,tensor([[10.2602]])
624,357,3080,757.5,149,9.824078431372527,tensor([[10.2603]])
625,3038,3070,828.5,150,9.89011764705856,tensor([[10.2571]])
626,3038,3070,826,150,10.31937254901959,tensor([[10.2572]])
627,1981,3096,2729,141,10.17078431372511,tensor([[10.1713]])
628,1981,3096,2721,141,10.03870588235304,tensor([[10.1716]])
629,3216,3078,1457,151,10.63305882352961,tensor([[10.2287]])
630,3216,3078,1452,151,10.63305882352961,tensor([[10.2289]])
631,1704,3071,743.5,153,10.36890196078411,tensor([[10.2609]])
632,1704,3071,740,153,10.50098039215663,tensor([[10.2611]])
633,2453,3074,765.5,149,10.31937254901959,tensor([[10.2600]])
634,2453,3074,760.5,149,9.36180392156848,tensor([[10.2602]])
635,37,3072,1982,152,10.40192156862759,tensor([[10.2050]])
636,37,3072,1978,152,10.45145098039211,tensor([[10.2052]])
637,3876,3053,844.5,146,10.36890196078411,tensor([[10.2564]])
638,3876,3053,838,146,10.20380392156858,tensor([[10.2567]])
639,2601,3071,989,140,10.2533333333331,tensor([[10.2499]])
640,2601,3071,983.5,140,10.1542745098036,tensor([[10.2501]])
641,1759,3063,1267,150,9.411333333333005,tensor([[10.2373]])
642,1759,3063,1262,150,8.998588235293937,tensor([[10.2375]])
643,618,3055,672,150,10.4349411764706,tensor([[10.2642]])
644,618,3055,668.5,150,10.30286274509808,tensor([[10.2643]])
645,997,3053,879.5,123,9.427843137254968,tensor([[10.2548]])
646,997,3053,874.5,123,9.741529411764532,tensor([[10.2550]])
647,3819,3047,824,148,10.3358823529411,tensor([[10.2573]])
648,3819,3047,818.5,148,10.18729411764707,tensor([[10.2576]])
649,3506,3048,2315,146,10.18729411764707,tensor([[10.1900]])
650,3506,3048,2307,146,10.30286274509808,tensor([[10.1903]])
651,4021,3024,1800,151,10.20380392156858,tensor([[10.2132]])
652,4021,3024,1795,151,10.20380392156858,tensor([[10.2135]])
653,3134,3024,713,152,9.873607843137052,tensor([[10.2623]])
654,3134,3024,710,152,10.26984313725507,tensor([[10.2625]])
655,2067,3027,1023.5,151,10.30286274509808,tensor([[10.2483]])
656,2067,3027,1019.5,151,9.989176470588518,tensor([[10.2485]])
657,2326,3021,914.5,147,10.18729411764707,tensor([[10.2532]])
658,2326,3021,909.5,147,10.23682352941159,tensor([[10.2534]])
659,1810,3021,1027.5,154,10.28635294117612,tensor([[10.2481]])
660,1810,3021,1023.5,154,10.30286274509808,tensor([[10.2483]])
661,3615,3020,1538.5,147,10.1542745098036,tensor([[10.2250]])
662,3615,3020,1532,147,10.22031372549009,tensor([[10.2253]])
663,788,3028,890.5,145,10.18729411764707,tensor([[10.2543]])
664,788,3028,884.5,145,10.18729411764707,tensor([[10.2546]])
665,663,3013,2196.5,149,10.31937254901959,tensor([[10.1953]])
666,663,3013,2188.5,149,10.31937254901959,tensor([[10.1957]])
667,3859,3012,973,123,9.840588235294035,tensor([[10.2506]])
668,3859,3012,966.5,123,9.939647058823541,tensor([[10.2509]])
669,2913,3008,1124,150,10.31937254901959,tensor([[10.2438]])
670,2913,3008,1120.5,150,10.31937254901959,tensor([[10.2439]])
671,2599,3005,777.5,145,10.26984313725507,tensor([[10.2594]])
672,2599,3005,773.5,145,10.20380392156858,tensor([[10.2596]])
673,234,3004,904,150,10.28635294117612,tensor([[10.2537]])
674,234,3004,901.5,150,10.30286274509808,tensor([[10.2538]])
675,2787,2997,770,154,10.51749019607814,tensor([[10.2597]])
676,2787,2996,767.5,154,10.38541176470562,tensor([[10.2599]])
677,2006,3003,1396.5,150,9.906627450980068,tensor([[10.2315]])
678,2006,3003,1392,150,9.906627450980068,tensor([[10.2317]])
679,3002,2994,1027.5,145,10.28635294117612,tensor([[10.2481]])
680,3002,2994,1022,145,10.17078431372511,tensor([[10.2484]])
681,1154,2998,883.5,123,9.824078431372527,tensor([[10.2546]])
682,1154,2998,879,123,9.394823529411497,tensor([[10.2548]])
683,3669,3001,2233,151,10.26984313725507,tensor([[10.1937]])
684,3669,3001,2227,151,10.26984313725507,tensor([[10.1939]])
685,2278,2988,1367,153,10.31937254901959,tensor([[10.2328]])
686,2278,2988,1363.5,153,10.3358823529411,tensor([[10.2329]])
687,2756,2985,795.5,148,10.20380392156858,tensor([[10.2586]])
688,2756,2985,792,148,10.23682352941159,tensor([[10.2588]])
689,3145,2973,837.5,148,9.873607843137052,tensor([[10.2567]])
690,3145,2973,835,148,10.23682352941159,tensor([[10.2568]])
691,2506,2989,1988.5,150,10.3358823529411,tensor([[10.2047]])
692,2506,2988,1980,150,10.45145098039211,tensor([[10.2051]])
693,2126,2991,1740,147,10.23682352941159,tensor([[10.2159]])
694,2126,2991,1735,147,10.23682352941159,tensor([[10.2162]])
695,2038,2970,1006,152,10.36890196078411,tensor([[10.2491]])
696,2038,2970,1004,152,10.38541176470562,tensor([[10.2492]])
697,1741,2976,861,149,9.758039215686496,tensor([[10.2556]])
698,1741,2976,859,149,9.857098039215543,tensor([[10.2557]])
699,1936,2967,968.5,155,10.36890196078411,tensor([[10.2508]])
700,1936,2967,965.5,155,10.28635294117612,tensor([[10.2509]])
701,935,2965,736.5,149,9.758039215686496,tensor([[10.2613]])
702,935,2965,731.5,149,10.31937254901959,tensor([[10.2615]])
703,4144,2965,826.5,146,10.3358823529411,tensor([[10.2572]])
704,4144,2965,821.5,146,10.23682352941159,tensor([[10.2574]])
705,2582,2959,708.5,149,10.23682352941159,tensor([[10.2625]])
706,2582,2959,705.5,149,10.31937254901959,tensor([[10.2627]])
707,2393,2987,2449.5,153,10.20380392156858,tensor([[10.1839]])
708,2393,2987,2443.5,153,10.20380392156858,tensor([[10.1842]])
709,3035,2952,795.5,148,10.20380392156858,tensor([[10.2586]])
710,3035,2952,791.5,148,10.28635294117612,tensor([[10.2588]])
711,2194,2966,1407,147,10.13776470588209,tensor([[10.2310]])
712,2194,2966,1400,147,10.22031372549009,tensor([[10.2313]])
713,818,2954,1076,151,10.38541176470562,tensor([[10.2459]])
714,818,2954,1072.5,151,10.3358823529411,tensor([[10.2461]])
715,694,2958,858,123,9.526901960784471,tensor([[10.2558]])
716,694,2958,853.5,123,9.725019607843478,tensor([[10.2560]])
717,385,2960,1358.5,153,10.38541176470562,tensor([[10.2332]])
718,385,2960,1353,153,9.857098039215543,tensor([[10.2334]])
719,4192,3031,2488.5,123,9.477372549019492,tensor([[10.1821]])
720,4192,3030,2462.5,123,10.00568627450957,tensor([[10.1833]])
721,3961,2947,778,153,10.30286274509808,tensor([[10.2594]])
722,3961,2947,774.5,153,10.3358823529411,tensor([[10.2595]])
723,131,2948,1139.5,123,9.741529411764532,tensor([[10.2431]])
724,131,2948,1133.5,123,9.774549019608004,tensor([[10.2433]])
725,2272,2938,1059,153,10.3358823529411,tensor([[10.2467]])
726,2272,2938,1054,153,10.36890196078411,tensor([[10.2469]])
727,1763,2936,1174.5,150,10.2533333333331,tensor([[10.2415]])
728,1763,2936,1171,150,9.840588235294035,tensor([[10.2416]])
729,1028,2946,1243.5,123,9.411333333333005,tensor([[10.2384]])
730,1028,2946,1240,123,9.906627450980068,tensor([[10.2385]])
731,638,2935,961,151,10.30286274509808,tensor([[10.2511]])
732,638,2935,958,151,10.4349411764706,tensor([[10.2513]])
733,2319,2928,845,154,10.3358823529411,tensor([[10.2564]])
734,2319,2928,842.5,154,10.36890196078411,tensor([[10.2565]])
735,2067,2935,1760.5,141,9.592941176470504,tensor([[10.2150]])
736,2067,2935,1756,141,9.609450980392012,tensor([[10.2152]])
737,1681,2927,973.5,150,10.22031372549009,tensor([[10.2506]])
738,1681,2927,969.5,150,10.28635294117612,tensor([[10.2507]])
739,3713,2926,924.5,155,9.526901960784471,tensor([[10.2528]])
740,3713,2926,919,155,9.989176470588518,tensor([[10.2530]])
741,3235,2928,915.5,146,9.791058823529513,tensor([[10.2532]])
742,3235,2928,911,146,10.20380392156858,tensor([[10.2534]])
743,252,2918,1212,152,10.45145098039211,tensor([[10.2398]])
744,252,2918,1208.5,152,10.45145098039211,tensor([[10.2399]])
745,2431,2918,989.5,152,10.46796078431362,tensor([[10.2498]])
746,2431,2918,986.5,152,10.38541176470562,tensor([[10.2500]])
747,1941,2911,989.5,153,10.46796078431362,tensor([[10.2498]])
748,1940,2911,986.5,153,10.38541176470562,tensor([[10.2500]])
749,1547,2916,907,146,9.774549019608004,tensor([[10.2536]])
750,1547,2916,904,146,10.28635294117612,tensor([[10.2537]])
751,1289,2906,804.5,149,10.22031372549009,tensor([[10.2582]])
752,1289,2906,801,149,10.4349411764706,tensor([[10.2583]])
753,181,2916,1293,149,10.23682352941159,tensor([[10.2361]])
754,181,2916,1288,149,10.13776470588209,tensor([[10.2364]])
755,2924,2896,669.5,147,10.20380392156858,tensor([[10.2643]])
756,3851,2907,1354,150,9.857098039215543,tensor([[10.2334]])
757,3851,2907,1348.5,150,9.972666666666557,tensor([[10.2336]])
758,1906,2893,909,150,10.2533333333331,tensor([[10.2535]])
759,1906,2893,904,150,10.28635294117612,tensor([[10.2537]])
760,1569,2888,803,150,10.41843137254909,tensor([[10.2583]])
761,1569,2888,800,150,10.1542745098036,tensor([[10.2584]])
762,3680,2895,678.5,146,10.23682352941159,tensor([[10.2639]])
763,3680,2895,674.5,146,10.3358823529411,tensor([[10.2641]])
764,3625,2898,1831.5,158,10.60003921568614,tensor([[10.2118]])
765,3625,2898,1829,158,10.60003921568614,tensor([[10.2119]])
766,1812,2901,1341.5,146,10.23682352941159,tensor([[10.2339]])
767,1812,2901,1337,146,10.26984313725507,tensor([[10.2341]])
768,803,2881,702,150,10.31937254901959,tensor([[10.2628]])
769,803,2881,699.5,150,10.30286274509808,tensor([[10.2629]])
770,1512,2866,858.5,154,9.477372549019492,tensor([[10.2558]])
771,1512,2866,855.5,154,10.23682352941159,tensor([[10.2559]])
772,1190,2870,968,146,10.23682352941159,tensor([[10.2508]])
773,1190,2870,964,146,10.38541176470562,tensor([[10.2510]])
774,1760,2866,1239.5,151,9.906627450980068,tensor([[10.2385]])
775,1760,2866,1235.5,151,10.26984313725507,tensor([[10.2387]])
776,2578,2860,1089,150,10.35239215686261,tensor([[10.2453]])
777,2578,2860,1085,150,10.31937254901959,tensor([[10.2455]])
778,342,2856,883.5,150,9.824078431372527,tensor([[10.2546]])
779,342,2856,879.5,150,9.427843137254968,tensor([[10.2548]])
780,3077,2858,1981,153,10.40192156862759,tensor([[10.2051]])
781,3077,2858,1973.5,153,10.51749019607814,tensor([[10.2054]])
782,2440,2853,1333,148,10.17078431372511,tensor([[10.2343]])
783,2440,2853,1327.5,148,10.10474509803907,tensor([[10.2346]])
784,1934,2850,1090,151,10.30286274509808,tensor([[10.2453]])
785,1934,2850,1086,151,10.31937254901959,tensor([[10.2455]])
786,173,2851,1040,150,10.26984313725507,tensor([[10.2476]])
787,173,2851,1035,150,10.48447058823513,tensor([[10.2478]])
788,1458,2845,1125,150,10.28635294117612,tensor([[10.2437]])
789,1458,2845,1121.5,150,10.3358823529411,tensor([[10.2439]])
790,2319,2846,1177,123,9.691999999999553,tensor([[10.2414]])
791,2319,2846,1171.5,123,9.840588235294035,tensor([[10.2416]])
792,604,2834,829,151,9.89011764705856,tensor([[10.2571]])
793,604,2833,826,151,10.31937254901959,tensor([[10.2572]])
794,1398,2863,2009,145,10.20380392156858,tensor([[10.2038]])
795,1398,2863,2000.5,145,10.1542745098036,tensor([[10.2042]])
796,739,2826,754.5,146,10.20380392156858,tensor([[10.2604]])
797,739,2826,753,146,10.20380392156858,tensor([[10.2605]])
798,3382,2825,762.5,150,10.28635294117612,tensor([[10.2601]])
799,3382,2825,758,150,10.26984313725507,tensor([[10.2603]])
800,1509,2822,933.5,152,10.4349411764706,tensor([[10.2524]])
801,1509,2822,932,152,10.45145098039211,tensor([[10.2524]])
802,3790,2815,1233,146,10.18729411764707,tensor([[10.2388]])
803,3790,2815,1227.5,146,9.758039215686496,tensor([[10.2391]])
804,2150,2817,1221,152,10.48447058823513,tensor([[10.2394]])
805,2150,2817,1216.5,152,10.00568627450957,tensor([[10.2396]])
806,3725,2816,1339.5,162,10.53399999999965,tensor([[10.2340]])
807,3725,2816,1336,162,10.56701960784267,tensor([[10.2342]])
808,3081,2808,668.5,146,10.30286274509808,tensor([[10.2643]])
809,2621,2809,849.5,150,9.807568627451021,tensor([[10.2562]])
810,2621,2809,847,150,9.774549019608004,tensor([[10.2563]])
811,2110,2820,1509,151,9.923137254901576,tensor([[10.2264]])
812,2110,2820,1505.5,151,9.477372549019492,tensor([[10.2265]])
813,903,2804,809,150,10.4349411764706,tensor([[10.2580]])
814,903,2804,807,150,10.2533333333331,tensor([[10.2581]])
815,1060,2804,668,150,9.89011764705856,tensor([[10.2644]])
816,2021,2797,941.5,148,10.31937254901959,tensor([[10.2520]])
817,2021,2797,937.5,148,10.2533333333331,tensor([[10.2522]])
818,1430,2794,1446,150,10.51749019607814,tensor([[10.2292]])
819,1429,2794,1441,150,9.89011764705856,tensor([[10.2294]])
820,999,2791,1087,148,10.28635294117612,tensor([[10.2454]])
821,999,2791,1080,148,10.31937254901959,tensor([[10.2457]])
822,755,2788,1198,149,10.23682352941159,tensor([[10.2404]])
823,755,2788,1193,149,9.774549019608004,tensor([[10.2406]])
824,2948,2785,1133,149,9.774549019608004,tensor([[10.2434]])
825,2948,2785,1128.5,149,10.2533333333331,tensor([[10.2436]])
826,2492,2787,997,154,10.1542745098036,tensor([[10.2495]])
827,2492,2787,994,154,10.2533333333331,tensor([[10.2496]])
828,701,2781,971.5,148,10.30286274509808,tensor([[10.2506]])
829,701,2781,968,148,10.23682352941159,tensor([[10.2508]])
830,2113,2770,950.5,149,9.956156862744592,tensor([[10.2516]])
831,2113,2770,947.5,149,10.41843137254909,tensor([[10.2517]])
832,2387,2795,2985.5,148,9.378313725489988,tensor([[10.1597]])
